Country Name,Indicator Name,Year,Value
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,9.92099952697754
Nigeria,GDP growth (annual %),1998,2.58125410290472
Nigeria,GDP per capita (current US$),1998,469.164396568342
Nigeria,"Inflation, consumer prices (annual %)",1998,9.99637812386805
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,3.99200010299683
South Africa,GDP growth (annual %),1998,0.50000090515276
South Africa,GDP per capita (current US$),1998,3104.97640984816
South Africa,"Inflation, consumer prices (annual %)",1998,6.88055253560953
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1998,29.7479991912842
Ghana,GDP growth (annual %),1999,4.39999685991617
Ghana,GDP per capita (current US$),1999,417.767990728979
Ghana,"Inflation, consumer prices (annual %)",1999,12.4086689107146
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,10.1000003814697
Kenya,GDP growth (annual %),1999,2.30538859591873
Kenya,GDP per capita (current US$),1999,421.432884571152
Kenya,"Inflation, consumer prices (annual %)",1999,5.74200109520483
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,10.003999710083
Nigeria,GDP growth (annual %),1999,0.584126894736528
Nigeria,GDP per capita (current US$),1999,497.561969746084
Nigeria,"Inflation, consumer prices (annual %)",1999,6.61837339479755
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,4.00899982452393
South Africa,GDP growth (annual %),1999,2.39999624456443
South Africa,GDP per capita (current US$),1999,3032.30539688171
South Africa,"Inflation, consumer prices (annual %)",1999,5.18148779927583
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",1999,30.2019996643066
Ghana,GDP growth (annual %),2000,3.70000011463807
Ghana,GDP per capita (current US$),2000,263.112467866077
Ghana,"Inflation, consumer prices (annual %)",2000,25.1932193743247
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,10.3599996566772
Kenya,GDP growth (annual %),2000,0.599695391613636
Kenya,GDP per capita (current US$),2000,403.979713221115
Kenya,"Inflation, consumer prices (annual %)",2000,9.98002515350979
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,9.9040002822876
Nigeria,GDP growth (annual %),2000,5.01593475721201
Nigeria,GDP per capita (current US$),2000,567.614357134101
Nigeria,"Inflation, consumer prices (annual %)",2000,6.9332921556516
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,3.9539999961853
South Africa,GDP growth (annual %),2000,4.20000347551795
South Africa,GDP per capita (current US$),2000,2982.00042596137
South Africa,"Inflation, consumer prices (annual %)",2000,5.33895158255483
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,30.2290000915527
Ghana,GDP growth (annual %),2001,4.00000000000004
Ghana,GDP per capita (current US$),2001,273.659666846788
Ghana,"Inflation, consumer prices (annual %)",2001,32.9054088960069
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,9.28999996185303
Kenya,GDP growth (annual %),2001,3.77990649628987
Kenya,GDP per capita (current US$),2001,401.77636117917
Kenya,"Inflation, consumer prices (annual %)",2001,5.73859814341468
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,9.90100002288818
Nigeria,GDP growth (annual %),2001,5.91768465147251
Nigeria,GDP per capita (current US$),2001,590.055302267943
Nigeria,"Inflation, consumer prices (annual %)",2001,18.8736462093863
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,4.02899980545044
South Africa,GDP growth (annual %),2001,2.69999456713741
South Africa,GDP per capita (current US$),2001,2621.55443743349
South Africa,"Inflation, consumer prices (annual %)",2001,5.70190483482843
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,30.8959999084473
Ghana,GDP growth (annual %),2002,4.49999969929398
Ghana,GDP per capita (current US$),2002,309.484470257043
Ghana,"Inflation, consumer prices (annual %)",2002,14.8162400637478
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,8.57999992370605
Kenya,GDP growth (annual %),2002,0.546859529994521
Kenya,GDP per capita (current US$),2002,395.849351119404
Kenya,"Inflation, consumer prices (annual %)",2002,1.96130821739159
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,10.0920000076294
Nigeria,GDP growth (annual %),2002,15.3291557380682
Nigeria,GDP per capita (current US$),2002,741.340314994581
Nigeria,"Inflation, consumer prices (annual %)",2002,12.8765792031099
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,4.1100001335144
South Africa,GDP growth (annual %),2002,3.70038235175596
South Africa,GDP per capita (current US$),2002,2461.35508651066
South Africa,"Inflation, consumer prices (annual %)",2002,9.49470667101602
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,33.4729995727539
Ghana,GDP growth (annual %),2003,5.19999998393921
Ghana,GDP per capita (current US$),2003,373.281553685955
Ghana,"Inflation, consumer prices (annual %)",2003,26.6749497261172
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,7.56899976730347
Kenya,GDP growth (annual %),2003,2.93247554619273
Kenya,GDP per capita (current US$),2003,436.687535659748
Kenya,"Inflation, consumer prices (annual %)",2003,9.81569062979655
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,10.0989999771118
Nigeria,GDP growth (annual %),2003,7.34719497039096
Nigeria,GDP per capita (current US$),2003,794.952900039636
Nigeria,"Inflation, consumer prices (annual %)",2003,14.0317836131437
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,4.06300020217896
South Africa,GDP growth (annual %),2003,2.9490791374903
South Africa,GDP per capita (current US$),2003,3678.10281680867
South Africa,"Inflation, consumer prices (annual %)",2003,5.67941806432656
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,32.4560012817383
Ghana,GDP growth (annual %),2004,5.59999998982204
Ghana,GDP per capita (current US$),2004,423.193638915765
Ghana,"Inflation, consumer prices (annual %)",2004,12.6245740629385
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,6.46999979019165
Kenya,GDP growth (annual %),2004,5.10429977568934
Kenya,GDP per capita (current US$),2004,458.884355149169
Kenya,"Inflation, consumer prices (annual %)",2004,11.6240355442427
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,9.9689998626709
Nigeria,GDP growth (annual %),2004,9.25055822865765
Nigeria,GDP per capita (current US$),2004,1007.32946908431
Nigeria,"Inflation, consumer prices (annual %)",2004,14.9980338183251
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,3.98000001907349
South Africa,GDP growth (annual %),2004,4.55455274472709
South Africa,GDP per capita (current US$),2004,4745.07168450977
South Africa,"Inflation, consumer prices (annual %)",2004,-0.692030138335916
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,29.576000213623
Ghana,GDP growth (annual %),2005,5.90000395288148
Ghana,GDP per capita (current US$),2005,498.172390362402
Ghana,"Inflation, consumer prices (annual %)",2005,15.1181857227945
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,5.53900003433228
Kenya,GDP growth (annual %),2005,5.90666608168013
Kenya,GDP per capita (current US$),2005,519.799934598691
Kenya,"Inflation, consumer prices (annual %)",2005,10.3127783574682
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,9.78400039672852
Nigeria,GDP growth (annual %),2005,6.43851652498131
Nigeria,GDP per capita (current US$),2005,1267.70367706822
Nigeria,"Inflation, consumer prices (annual %)",2005,17.8634933661605
Nigeria,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,3.86999988555908
South Africa,GDP growth (annual %),2005,5.2770563116366
South Africa,GDP per capita (current US$),2005,5277.92545855196
South Africa,"Inflation, consumer prices (annual %)",2005,2.06285222531756
South Africa,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,29.2530002593994
Ghana,GDP growth (annual %),2006,6.3999124185639
Ghana,GDP per capita (current US$),2006,922.953749658833
Ghana,"Inflation, consumer prices (annual %)",2006,10.9151699672042
Ghana,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,4.63500022888184
Kenya,GDP growth (annual %),2006,6.47249429862482
Kenya,GDP per capita (current US$),2006,697.006638520849
Kenya,"Inflation, consumer prices (annual %)",2006,14.4537342081708
Kenya,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,9.44200038909912
Nigeria,GDP growth (annual %),2006,6.05942803132751
